recording_id,segment_idx,disfluency_type,clip_path,text
798121,54,filler_आ,outputs\disfluency_clips\798121_54_filler_आ.wav,जी गलत टॉफी का आ गया यार हां
798121,55,filler_तो,outputs\disfluency_clips\798121_55_filler_तो.wav,न न ना ना मुझे कोई प्रॉब्लम नहीं है अपना टॉपिक ही है वो बात करने के लिए तो हमें चर्चा करना ही पड़ेगा जी
798121,58,filler_तो,outputs\disfluency_clips\798121_58_filler_तो.wav,हां तो वो जो जी
798121,60,repetition_प्लीज,outputs\disfluency_clips\798121_60_repetition_प्लीज.wav,सर प्लीज प्लीज सर हाहा और कोई बात कर लीजिए जी
798121,62,filler_आ,outputs\disfluency_clips\798121_62_filler_आ.wav,सर ये टॉपिक मेरे लिए है ही नही यार क्योंकि हां हां हां ठीक ठीक जी सर ठीक है नहीं सर बोल सकते है आप ऐसा
783966,0,filler_आ,outputs\disfluency_clips\783966_0_filler_आ.wav,तो ऐसा कुछ इसके बारे में आपको बताएं हाँ बताइए बताइए
783966,1,repetition_जी,outputs\disfluency_clips\783966_1_repetition_जी.wav,जी जी
783966,2,repetition_जी,outputs\disfluency_clips\783966_2_repetition_जी.wav,जी जी हूँ
783966,3,repetition_जी,outputs\disfluency_clips\783966_3_repetition_जी.wav,जी जी सही बात है
783966,4,filler_आ,outputs\disfluency_clips\783966_4_filler_आ.wav,नहीं नहीं मैं हस नही हस नही रहा हु मैं तो एक्चुअली हस नहीं रहा था ह ह एक्चुअली हस नहीं रहा था ये हुआ था कि वो थोड़ा यहां पे वो कुछ पल हुआ था इधर पास में इसलिए थोड़ा बाकी कुछ नहीं
783966,5,filler_आ,outputs\disfluency_clips\783966_5_filler_आ.wav,हाँ नहीं नहीं नहीं बोलिए बोलिए आप बोलिए
783966,6,filler_आ,outputs\disfluency_clips\783966_6_filler_आ.wav,जी जी बिल्कुल बिल्कुल होती है ना बिल्कुल होती है वो कोई गलत बात नहीं इमानदारी तो एक्चुली होनी ही चाहिए जिसे की यही बात है ना जिसे अपन कोई अ मेरा से किछ हुआ था ऐसी घटना हुई थी। जैसे की
783966,7,filler_मतलब,outputs\disfluency_clips\783966_7_filler_मतलब.wav,होती रहती है घटनाएं होती रहती की कई अपन जाते से पेट्रोल बलवा भरवाते हैं तो पेट्रोल भरवाते समय होता है की अपन वहा पेट्रोल भरवा लिया ओर उसके बाद क्या होता हैं की अपन वहां से निक मतलब अपने को भी भूल जा अपन वो जो होता है ना वहां वाला
783966,8,filler_आ,outputs\disfluency_clips\783966_8_filler_आ.wav,"वो भूल जाता है कि लेना भूल जाता है वहां वाला लेना भूल जाता है और अपन फिर क्या अपन ने अपनी उस हां भीड़ रहती है न तो अपन सोचते हैं। की अपने वो भुल गया है। चलो निकल जाते हैं लेकिन वही पल अगर वापस याद आ जाए की हां यार, नही यार"
783966,9,filler_आ,outputs\disfluency_clips\783966_9_filler_आ.wav,हमने गलत किया उसके साथ कि उसको वापिस देना चाहिए तो यही ईमानदारी है कि अपन सोच ले और वापिस दे देना तो सबसे वेस्ट यही है जिसे मेरा एक दोस्त के साथ हुआ है इसलिए मेरे को थोड़ा याद है कि
783966,10,filler_आ,outputs\disfluency_clips\783966_10_filler_आ.wav,ये चीज हुई थी उसने फिर मेरेको आ के बताया यार माई तो वाहा देना भूल गया वो खुद भूल गया लेना भी भूल गया था सच में फिर उसको मैंने कहा कि देख यार उसके भी पगार से कट जाएंगे कियू की वाहा से वो लिखता है ना जैसे पेट्रोलजाता है तो
783966,11,filler_अह,outputs\disfluency_clips\783966_11_filler_अह.wav,उसने डिस्ट्रीब्यूट किया तो उसके पगार से ही कटेंगे ओबिएस्ली तो उसको क्योंकि उसकी तो बहुत पगार कम ही होती है जो अह क्या कहते हैं पेमेंट बहुत कम ही होता है अगर उसका कट रहा है तो अ
783966,12,filler_तो,outputs\disfluency_clips\783966_12_filler_तो.wav,अच्छा नहीं लगता हैं तो फिर हम मैं हम वापिस गए वहां पे पेट्रोल पंप और उसको वापिस दिलवाया हैं तो यही होना हैं कि इमानदारी तो होना जरूरी है क्योंकि अगर नहीं रहे तो
783966,13,filler_आ,outputs\disfluency_clips\783966_13_filler_आ.wav,काफी बहुत लोगों को ट्रस्ट भी नहीं रहता फिर अगर इमानदार नहीं तो कहीं जैसे अपने सामान ले आए तो उधार पर भी ले आते हैं और बहुत सारी चीज़े होती है ना तो।
783966,14,repetition_जी,outputs\disfluency_clips\783966_14_repetition_जी.wav,जी जी जी ।
783966,15,repetition_जी,outputs\disfluency_clips\783966_15_repetition_जी.wav,जी जी
783966,16,filler_आ,outputs\disfluency_clips\783966_16_filler_आ.wav,बिल्कुल आपकी आवाज कट रई ।
783966,17,filler_आ,outputs\disfluency_clips\783966_17_filler_आ.wav,जी जी हां बोलिए बोलिए हां अब आ रही है
783966,18,repetition_जी,outputs\disfluency_clips\783966_18_repetition_जी.wav,जी जी जी जी हु हु हु
783966,19,repetition_जी,outputs\disfluency_clips\783966_19_repetition_जी.wav,जी जी जी बिल्कुल
783966,20,filler_तो,outputs\disfluency_clips\783966_20_filler_तो.wav,हां ये हां बिल्कुल बिल्कुल बिल्कुल यही होता है ना जैसे अपन कि कुछ चीजें रह ही जाती तो फिर वह मन को अपने तो सच लो ठीक है सबको बहलाना अच्छी बात है लेकिन मन को कौन बहलाएगा
783966,21,filler_तो,outputs\disfluency_clips\783966_21_filler_तो.wav,मन तो यही कहेगा न कि यार गलत किया यार और फिर वो वही थॉट्स बार- बार रहेगी माइंड में तो कब उससे बढ़िया यही है न कि वो दे के छुटकारा पालो कम से कम तो
783966,22,filler_आ,outputs\disfluency_clips\783966_22_filler_आ.wav,बेस्ट तो ये ही है न थोड़ा ईमानदार रहे लो तो सही है अच्छा आप जैसे आप कह रहे हो ना तो आपकी बातें सही है काफी सही है।
783966,25,filler_आ,outputs\disfluency_clips\783966_25_filler_आ.wav,किसी ऐसी हाँ आप बोलिये बोलिये
783966,26,filler_आ,outputs\disfluency_clips\783966_26_filler_आ.wav,आपकी आवाज कट रही है।
783966,27,filler_आ,outputs\disfluency_clips\783966_27_filler_आ.wav,निर्दोष झूठ का अ निर्दोष वर्णन कीजिए जो आपने कहा और उसके दूर गमी प्रभाव क्या रहे निर्दोष झूठ क्या रहो सकता है। अ
783966,28,repetition_एक,outputs\disfluency_clips\783966_28_repetition_एक.wav,जैसे कि हां निर्दोष जूठ का एक एक थोडा यू कह सकते कि जैसे
783966,29,repetition_जी,outputs\disfluency_clips\783966_29_repetition_जी.wav,हां जी जी बताइये बताइये
783966,31,filler_हम्म,outputs\disfluency_clips\783966_31_filler_हम्म.wav,हम्म
783966,33,filler_आ,outputs\disfluency_clips\783966_33_filler_आ.wav,बिल्कुल बिल्कुल बिल्कुल हां सही बात है कि ये एक्चुअली निर्दोष निर्दोष जो तो फिर सेहन ही नहीं होता है ना अगर अपने ने कुछ चीज की नही हो ना और वो अपने पे आरोप लगा है तो फिर वो तो बिल्कुल गलत है तो
783966,34,filler_तो,outputs\disfluency_clips\783966_34_filler_तो.wav,उसके फिर दूरगामी प्रभाव तो यही रहेंगे कि वो फिर अगर ऐसा ऐसा कह दिया तो अपने को मन और मस्तिष्क फिर वो बहोत ही बोझ पड़ जाता है और कहीं पे भी जाते हैं फिर वो फिर वो सहन नहीं होता है कि यार
783966,35,filler_ह्म्म,outputs\disfluency_clips\783966_35_filler_ह्म्म.wav,ऐसे तो मैंने कुछ किया ही नहीं तो मेरे पर एक गलत इल्जाम कैसे लगा दिया कि यार मैंने कुछ चोरी की नहीं है वो कुछ भी नहीं किया तो मेरे पे ऐसे कलंक लग गया ह्म्म
783966,36,filler_मतलब,outputs\disfluency_clips\783966_36_filler_मतलब.wav,तो उसका दूरगामी प्रभाव तो यह रहता है मेरा ऐसा मानना है दूरगामी प्रभाव विश्वास टूट जाता है और अगर अपन कहीं जाते हैं न तो रास्ते से जाते हैं तो अपन एकदम शर्मिंदगी का फल मतलब महसूस करते हैं कि
783966,37,filler_आ,outputs\disfluency_clips\783966_37_filler_आ.wav,हां मतलब एकदम से मुंह नीचा करके जा रहे हैं और एकदम यूं मतलब अपने को एक कंफर्ट जोन नहीं आता है फीलिंग मतलब कॉन्फिडेंस वाली नहीं आती कहीं पर भी जाते हैं तो कि क्योंकि पता भी चली जाता है लगभग कि हां इस व्यक्ति ने ऐसा किया होगा ऐसा
783966,38,filler_तो,outputs\disfluency_clips\783966_38_filler_तो.wav,"तो ये पता भी चल जाता है, तो उसके दूरगामी प्रभाव तो बहुत ही खतरनाक होते हैं."
783966,39,filler_आ,outputs\disfluency_clips\783966_39_filler_आ.wav,बिल्कुल बिल्कुल सही बात है आपकी
783966,40,filler_आ,outputs\disfluency_clips\783966_40_filler_आ.wav,"ह्म्म उसके अलावा पॉइंट है अगला, कब अगर कभी आपको लगता है कि सच्चाई को थोड़ा मोड़ना एक अधिक दयालू विकल्प होता है"
783966,41,filler_आ,outputs\disfluency_clips\783966_41_filler_आ.wav,कब अगर कपिल आपको लगता है सच हां बिल्कुल अगर सच्चाई को अगर किसी चीज से मोड़ ले और अगर सही हो चीजे तो कोई प्रॉब्लम जैसे की ऐसे नहीं ईमानदारी में नहीं कह रहे लेकिन कुछ बात कह रहे है जैसे घर की कोई बात हो है ना और
783966,42,filler_आ,outputs\disfluency_clips\783966_42_filler_आ.wav,"कि अगर अपन घर से थोड़ा लेट आ रहे हैं और घरवाले पूछ रहे हैं कि कहा थे ,और अपन यू कह दे ना कि ठीक है दोस्त के साथ ही थे यही थे यू ऐसा नहीं कि भाई कि कुछ की ऐसा मतलब"
783966,43,filler_मतलब,outputs\disfluency_clips\783966_43_filler_मतलब.wav,हां तो घरवालों को यु लगे कि इतना ही तो मतलब उनको यह सच थोट नहीं देनी कम से कम उनको ऐसा नहीं सोचने देना है कि यार कुछ
783966,44,repetition_जी,outputs\disfluency_clips\783966_44_repetition_जी.wav,जी जी बोलिए।
783966,46,filler_आ,outputs\disfluency_clips\783966_46_filler_आ.wav,हां बिल्कुल बिल्कुल झूठ तो वैसे नहीं पसंद होता है किसी को भी सही बात है लेक हां आप जैसे कुछ बताना चाहेंगे इसके बारे में तो मेरे को पता चलेगा वैसे मेरे को थोड़ा आइडिया नहीं लग रहा है
783966,47,filler_आ,outputs\disfluency_clips\783966_47_filler_आ.wav,अच्छा अच्छा फिर फिर फिर तो नेक्स्ट पॉइंट ले लो हां हां नेक्स्ट पॉइंट ले लो ऐसा कोई अनुभव साझा कीजिए जब आप आपकी साफ साफसाफ ईमानदारी ने अप्रत्यक्ष परिणाम ला लिए
783966,48,filler_आ,outputs\disfluency_clips\783966_48_filler_आ.wav,लव ऐसा कोई अनुभव सजाएंक दीजिए आपकी साफ साफ ईमानदारी ने अप्रत्याकशित परिणाम ला लिए मतलब प्रत्याकशित तो होते हैं जो प्रत्यक्ष होते हैं ना और अप्रत्यक्ष जो प्रत्यक्ष प्रणाम परिणाम नहीं मिले हो
783966,49,filler_आ,outputs\disfluency_clips\783966_49_filler_आ.wav,तो बहुत बार ऐसा होता है कि जब अपन ईमानदारी से कुछ काम करते हैं लेकिन अपने को पर जी हां बताइए बताइए आप बताइए थोड़ा आपको शायद मेरेको लग रहा है वी
783966,50,repetition_हे,outputs\disfluency_clips\783966_50_repetition_हे.wav,हे हे अच्छा अच्छा
783966,51,filler_आ,outputs\disfluency_clips\783966_51_filler_आ.wav,हा मैं समझ रहा हूं आपकी भावनों को समझ रहा हूं कि जैसे कि मान लो कि कोई यही ना कि अ
783966,52,filler_आ,outputs\disfluency_clips\783966_52_filler_आ.wav,"बिल्कुल,बिल्कुल समझ रहा हूं,कि यहा आ के कोई व्यक्ति ऐसा हो जो,जिसे मैं बोलना,बोल लो,तो कोई प्रोबलम है ना,कोई प्रोबलम तो नहीं है ना इसमें,ठीक है,ठीक है ठीक।"
783966,53,filler_आ,outputs\disfluency_clips\783966_53_filler_आ.wav,हां तो जिसे जिसे आपने का उसपे बोलता हूं क्योंकि मेरे को कुछ चीजें मुझे याद नहीं आ रही है वह जैसे आपने कहा कोई जैसे व्यक्ति अपन ईमानदारी से उससे बातें कर रहे हैं ना वहीं ना तो अपन उससे बातें कर रहे हैं है ना वही ना तो अपन उससे बातें कर रहे हैं लेकिन वही व्यक्ति कहीं और लगा हुआ है
783966,54,filler_आ,outputs\disfluency_clips\783966_54_filler_आ.wav,कहीं किसी और से बातें कर रहा हैं तो हाँ तो वो काफी चीजें हर्ट करती और अपन ईमानदारी से काम कर रहें अपन ईमानदारी से बाते कर रहे हैं सब कुछ कर रहे है लेकिन वही व्यक्ति कहीं और संपर्क जुड़ा मतलब जुड़ाया हुआ है
783966,55,filler_तो,outputs\disfluency_clips\783966_55_filler_तो.wav,तो वो चीजें काफी हट करते हैं सही बात है और उसके अलावा यह हो गया ना कि अपने तो अपन तो अपनी चीज में इमानदारी है लगभग लेकिन अपन जैसे उसकी उसको पूछते हैं कि भाई .
783966,56,filler_आ,outputs\disfluency_clips\783966_56_filler_आ.wav,हाँ उससे पूछते हैं कि भई तू कहां मतलब अंह जैसे हम बात बात फोन लगाएं तो बिजी आता है तो पूछ लेते कहां फोन लग हा तो वो फिर झूठ बोलता है कि नई नई में तो बस ये क्या कहते टास्क को क्या बोल रहे
783966,57,filler_तो,outputs\disfluency_clips\783966_57_filler_तो.wav,जी हाल जाओ यहां लगा हूं तो वो तो फिर अपने को पता भी चल जाता है कि यार तो नॉर्मल है ना इंसान को कि नॉर्मल चीजें तो पता रहती है कि यार यह जूट बोल रहा हूं
783966,58,filler_तो,outputs\disfluency_clips\783966_58_filler_तो.wav,तो वही हैं ना कि अगर अपने को वो चीजें पता चलती तो वो फिर हर्ट करता और अप्रत्याक्षित तो बहुती ही।
783966,63,repetition_ओके,outputs\disfluency_clips\783966_63_repetition_ओके.wav,"अच्छा,अच्छा ठीक है ठीक है ठीक ओके ओके रखते हैं चलो ठीक"
400490,0,filler_आ,outputs\disfluency_clips\400490_0_filler_आ.wav,हां में में बना ब बताती हूं आपको एक मिनट कुछ पल रुकिए थोड़ा ।
400490,1,filler_तो,outputs\disfluency_clips\400490_1_filler_तो.wav,तो ट्रेन या बस सब छूटते हैं तो काफी परेसानी होती है एक बार मेरी भी ट्रेन पकड़ मुझे भी सुबह ट्रेन पकरनी थी और मैं देर रात तक
400490,2,filler_आ,outputs\disfluency_clips\400490_2_filler_आ.wav,पढ़ाई कर रही थी इस कारण मैं सुबह समय पे नहीं उठ पाई तो जल्दी जल्दी पर त्यार होकर तब भी मैं स्टेशन के लिए गई प्लेटफॉर्म पर पहुंची पर ट्रेन मेरे आखों के सामने से ही चली गई मैं
400490,3,filler_आ,outputs\disfluency_clips\400490_3_filler_आ.wav,एक मिनट बस लेट हो गई थी और ट्रेन चगी गई तो मैं काफी निरास हुई बहुत गुस्सा भी आया अफसोस भी हुआ पर मैं।
400490,4,filler_तो,outputs\disfluency_clips\400490_4_filler_तो.wav,फिर सोची कि छोड़ी सी में जल्दी करती तो नहीं होता ऐसा कुछ पर अब क्या ही कस पर जो होना था वो तो हो गया फिर में
400490,5,filler_मतलब,outputs\disfluency_clips\400490_5_filler_मतलब.wav,काफी देर तक ट्राफिक में भी फस कर बस स्टैंड भी देर से पहुँच निकलती हूं थी बस छूट जाती थी जिस कारण और मतलब बोहोत
400490,6,filler_तो,outputs\disfluency_clips\400490_6_filler_तो.wav,"मुश्किल होती थी इस कारण में कहीं भी समय पर नहीं पहुंच पाती थी कभीकभी, बहुत बार मुझे कॉलेज जाना पड़ता था, तो अब बस छूट जाती थी मेरी मेरी जिससे काफी मुझे"
400490,7,filler_आ,outputs\disfluency_clips\400490_7_filler_आ.wav,तकलीफ होने लगी मैं टा समय पे नहीं पहुँच पाती थी कालेज जिससे मेरी पढ़ाई मेंरी छुट जाती थी और मुझे डाट भी पढ़ती थी अपने शिक्षकों से कि मै लेट से आती हु हमेशा पर
400490,8,repetition_क्योंकि,outputs\disfluency_clips\400490_8_repetition_क्योंकि.wav,पर मै मेरी भी नहीं गलती थी क्योंकि क्योंकि बस छुट जाती थी मेरे एक सेकंड एक मिनट या कुछ पल में बस छुट जाती थी या बस लेट हो जाती थी ट्रैफिक की वजह से या कभीकभी
400490,9,filler_आ,outputs\disfluency_clips\400490_9_filler_आ.wav,बस वाले पै आई धीरे धीरे चलाते थे तो अ बस कैसे भी वो छूट जाती थी आपके कभी अनुभव किया है इसका
400490,10,filler_तो,outputs\disfluency_clips\400490_10_filler_तो.wav,हां हुम कभी कभी तो बस इतनी भीड़ हो जाती थी या इतनी लेट हो जाती थी कभी कभी तो दौड़ के जाना पड़ता था मुझे तो।
400490,11,filler_आ,outputs\disfluency_clips\400490_11_filler_आ.wav,बहुत बार मैं काफी दौड़ दौड़ के गई कि मुझे आज न छुट जाए मेरी बस या ट्रेन एक बार तो मैं बहुत लेट हो गई थी और मेरी ट्रेन छुटने ही वाली थी बट मैं दो मिनट में बस ह
400490,12,repetition_लगा,outputs\disfluency_clips\400490_12_repetition_लगा.wav,चढ़ गयी मै जैसे एक पैर रखा वैसे ट्रेन चलने लगी थोड़ा सा खतरा सा लगा लगा कि मैं एक मुश्किल से निकलने के लिए दूसरे मुश्किल में ना पर जाउ मुझे उस दिन
400490,13,repetition_पड़े,outputs\disfluency_clips\400490_13_repetition_पड़े.wav,लगा कि मुझे ऐसा नहीं करना चाहिए में देर से नहीं अब जल्दी निकलने की कोशिश करूं जिससे मुझे चलती ट्रेन में ना चलना पड़े पड़े कभी भी
400490,14,filler_आ,outputs\disfluency_clips\400490_14_filler_आ.wav,कभी आप ने कभी दौड़ के कभी ट्रेन या बस लेने की कोशिश की है
400490,15,filler_आ,outputs\disfluency_clips\400490_15_filler_आ.wav,आपकी आवाज धीरे आप कस के बोलिए थोड़ा
400490,16,filler_आ,outputs\disfluency_clips\400490_16_filler_आ.wav,"हाँ, आपने सही कहा। हेलो, हेलो।"
400490,17,filler_आ,outputs\disfluency_clips\400490_17_filler_आ.wav,आवाज़ आ रही है आपको मेरी
400490,18,filler_आ,outputs\disfluency_clips\400490_18_filler_आ.wav,हां हां आ रही है हां तो मैंने कहा कि आपने सही कहा बिल्कुल भी बिल्कुल बिल्कुल कभीकभी बस या ट्रेन छूट जाते हैं तो हम लोग घबरा जाते हैं या गुस्सा आ जाता है कि हमें पहले निकलना चाहिए
400490,19,filler_तो,outputs\disfluency_clips\400490_19_filler_तो.wav,तो हमे समय से पहले ही निकलना चहिए हमेशा हमे लेट नहीं करना चहिए देरी नही करनी चहिए जिससे हमारे पास या ट्रेन छूटे कभी कभी तो इस बस या ट्रेन छुटने की वजह से हम लोग बहुत सारे इवेंट्स या
400490,21,repetition_हैं,outputs\disfluency_clips\400490_21_repetition_हैं.wav,बोहोत सुनना पड़ता है जो काम करते हैं जो ऑफिसों में काम करते हैं उन्हें अपने बॉस से सुनना पड़ता है जो कॉलेज में जाते हैं हैं
400490,22,filler_तो,outputs\disfluency_clips\400490_22_filler_तो.wav,उनको अपने शिक्षक से सुनना पड़ता है और बहुत लोगों की तो इग्जाम भी रहती है तो उनकी एग्जाम में भी देरी होती हैं जिस वजह से उन्हें एग्जाम देने से मना कर दिया जाता हैं नहीं दे पाते हैं वो एग्जाम तो परेशानी होती है
400490,23,filler_आ,outputs\disfluency_clips\400490_23_filler_आ.wav,"तो इससे आपको खुद ही करना पड़ेगा, जो आप खुद अपने समय पे निकलेंगे, तो खुद पर नहीं होगी ये सब परेशानियां हां।"
400490,24,filler_आ,outputs\disfluency_clips\400490_24_filler_आ.wav,हाँ जब ट्रेन यार बस छूट जाये तो आपको घबराना नहीं चाहिए बल्कि शांत दिमाग के दूसरा रास्ता निकालना चाहिए जिससे आप टाइम पे समय पर चले जाए और समय पर अपना काम पूरा करें करे ना कि आप
400490,25,filler_आ,outputs\disfluency_clips\400490_25_filler_आ.wav,घबरा के के चिल्लाना या गुस्सा करना चाहिए क्योंकि उससे कुछ नहीं होने वाला आप सांति से अगर दुसरा रास्ता ढूंढेंगे तो मतलब कुछ कर पाएंगे वरना कुछ नहीं कर पा सकते हैं
400490,26,filler_आ,outputs\disfluency_clips\400490_26_filler_आ.wav,"है समय पर नहीं पहुंचेंगे । हा आपने सही कहा, हां तो आप लोग आप अगर घबरा जाएंगे या आप गुस्सा करेंगे तो आप दूसरी रास्ते को ढूंढने की जगह इसमें अपना समय बरबाद करेंगे"
400490,27,filler_आ,outputs\disfluency_clips\400490_27_filler_आ.wav,करेंगे ना कि आप सोचेंगे कि हम लोग दूसरा रास्ता ढूंढते हैं यह चला गया तो दूसरा तो आजकल तो बस या ट्रेन के लिए का बहुत सुविधाय मौजूद है आज को ओनलाइन हम लोग बुक कर सकते हैं।
400490,28,filler_आ,outputs\disfluency_clips\400490_28_filler_आ.wav,ऑटो को या ऑटो ले ले सकते हैं आज के मेट्रो की सुविधाएं हैं बोहोत सारी सुविधाएं हैं तो हम लोग जा सकते हैं पर ऐसे घबरा के कि ट्रेन या बस छूट जाएं तो मैं नहीं जा पाऊंगी गुस्सा करूँगी
400490,29,filler_आ,outputs\disfluency_clips\400490_29_filler_आ.wav,एक ऐसा तो कुछ नहीं है सता हम लोगों को पहले शांत होके सोचना पड़ता है कि कैसे क्या सकते है एसे में हां आपने सही कहा हां हम बाहर निकले हैं तो हमें ये सोच के बाहर निकालना
400490,33,filler_आ,outputs\disfluency_clips\400490_33_filler_आ.wav,हम्म हम्म हाँ मैंने समझा आपक कोई भी ऐसा कुछ इन्सी ऐसा है हुआ है अनुभव जब आप ट्रेन या बस छूट जाए आपको ले देरी हो रही हो कही जाने में या आपको बहुत मुश्किल हुई
400490,35,filler_आ,outputs\disfluency_clips\400490_35_filler_आ.wav,हेलो हेलो आपको मेरी आवाज आ रही है हेलो हेलो
400490,37,filler_आ,outputs\disfluency_clips\400490_37_filler_आ.wav,आ रही है अब आवाज
400490,38,filler_आ,outputs\disfluency_clips\400490_38_filler_आ.wav,तो मैने पूछ रही थी आपके कोई अनुभव है जब आपने ट्रेन या गाड़ी या बस छूट रही गई हो आपको कहीं जाने में देरी हो रही हो बहुत तब तो आपने
400490,42,filler_आ,outputs\disfluency_clips\400490_42_filler_आ.wav,हा मे सुन रही हु आपके बाते अच्छी बात है। ह आप अब हा मै बताती हू कभी कभी हमलोग ना
400490,43,filler_तो,outputs\disfluency_clips\400490_43_filler_तो.wav,ट्रेन या बस छुटती है तो बहोत भीड़ हो जाती है स्टेशनों में तो हमें ध्यान से भी चलना चाहिए ये ध्यान से सुख सुविधा के अनुसार ही ट्रेन या बस लेनी चाहिए जल्दबाजी में गलत ट्रेन
400490,44,filler_तो,outputs\disfluency_clips\400490_44_filler_तो.wav,या नही लेनी चाहिए अगर छूट जाए तो कभी कभी होता है जब हम लोग छूट जाता हैं ट्रेन या हमलोग घबरा जाते हैं या हमलोग सोचना बंद कर देते है तो हम लोग गलत बस या गलत ट्रेन ले लेते हैं उससे और देरी हो जाती है तो
400490,45,filler_तो,outputs\disfluency_clips\400490_45_filler_तो.wav,ये सब नहीं करना चाहिए एक बार मैंने खुद गलत ट्रेन ले ली थी जब मेरी मेरी ट्रेन छूट गई तो और मैं कहीं और जाके कै कै उतरी
400490,47,filler_आ,outputs\disfluency_clips\400490_47_filler_आ.wav,दूसरे ट्रेन भी ली हु मैं जल्दी आउंगी घर क्यो कि मेरे से गलती से मैने ग़लत ट्रेन ले ली इस वजह से मे देरी हो गयी गई पर हमे अपनी सुविधाओ
400490,49,filler_तो,outputs\disfluency_clips\400490_49_filler_तो.wav,ना कि उससे घबराना चाहिए हमें उसको समधान ढूंढना चाहिए पहले तो तो काफी बार मैंने बस नहीं मिलती है तो मैं मेट्रो ले लेती हूँ कि नहीं मिली तो छोड़ो मेट्रो भी किस्से चलूँगी पर उसका
400490,50,filler_आ,outputs\disfluency_clips\400490_50_filler_आ.wav,मेट्रो से काफी देरी होती है तो मैं घर पे पहले ही बता देती हूं की मेरी बस छूट गई या मैं मेट्रो से आ रही हूं तो लेट देरी होगी मेरे को आने में नि मे जिससे उन्हें पत उन्हें चिंता नहीं होगी ओर वो
400490,51,filler_आ,outputs\disfluency_clips\400490_51_filler_आ.wav,हमें बता कभीकभी बताते भी है कि ऐसा करोगी तो जल्दी आ पाओगी या कुछ जल्दी हो पाएगा तुम जल्दी पहुंच पाओगी हां पहोच हुह
400490,52,filler_आ,outputs\disfluency_clips\400490_52_filler_आ.wav,ह्म्म सही कहा आपने हमे समय से अगर हम हर चीज़ कर देंगे तो हमें कोई दिक्कत का सामना करना नहीं पड़ेगा कभी भी तो हम कोसी हमें कोशिश करना चाहिए कि हम
400490,53,filler_आ,outputs\disfluency_clips\400490_53_filler_आ.wav,जल्दी से जल्दी ज जितना जल्दी हो सके कि कि हम पहुंच जाएं अपनी जगह पर जहाँ पे हमें जाना है ये हम ये नहीं बोल रहे कि आप को एकदम जल्दी पहुंच जाना चाहिए व
400490,54,filler_तो,outputs\disfluency_clips\400490_54_filler_तो.wav,ई बस मिल गे पर थोड़ी तो जल्दी हम लोग निकल ही सकते है की हमारी बस या ट्रेन ना छूटे हमें परेशानीयों का सामना ना करें और हम
400490,56,filler_आ,outputs\disfluency_clips\400490_56_filler_आ.wav,मुश्किल होगी या गिर जाएंगे कही कही गर्मी में आज कल तो बहुत दिक्कत होती है और करना ही पड़ेगा तो हमारा समय यही समाप्त होता है
400490,57,filler_आ,outputs\disfluency_clips\400490_57_filler_आ.wav,"हां, धन्यवाद आप अपना ध्यान रखिए आप बहुत ध्यान रखिए।"
400503,0,filler_आ,outputs\disfluency_clips\400503_0_filler_आ.wav,हां हमारे जब हां बस तो आज कल नार्मल हो जाता है जब कभी हम बाहर जाएं तो एक बस हम लोग की मतलब चीजें रहती है कि बस से इधर से उधर जा सकते हैं तो बस छुट जाती है
400503,1,filler_आ,outputs\disfluency_clips\400503_1_filler_आ.wav,तो हमे अच्छा नहीं लगता क्योंकि हम बस के पीछे दौड़े दौड़े जाए और फिर बस हमारी अचानक से छूट जाए बहुत मुश्किल से अगर अब खाली बस मिले तो आप कभी ठहरने सोचे कि अब बैठे लेकिन अचानक से वह बस
400503,2,filler_आ,outputs\disfluency_clips\400503_2_filler_आ.wav,आप रुके ना और आपकी बस छूट जाए तो हमें बड़ा अफसोस होता है तो हमें बहुत अच्छा भी नहीं लगता और हम पूरे जब हम थके हारे होते हैं जब हमारी ये सब ये सब चीज़े होती है तो हमारा दिन पुरा
400503,3,filler_आ,outputs\disfluency_clips\400503_3_filler_आ.wav,दिनचर्या पूरा खराब हो जाता है और हमें अच्छा भी नहीं लगता है तो हम अ हम मुझे लगता है कि अगर आपकी बस छूट जाये तो उतनी अफसोस नहीं मना अफसोस मनाने चाहिए बट उतनी ज्यादा अफसोस नहीं मानना चाहिए कि जितना ज्यादा
400503,4,filler_आ,outputs\disfluency_clips\400503_4_filler_आ.wav,आपको अफ़सोस लगेगा उतना आपको दुख होगा इसलिए हमें बस जब छूट जाए तो हमें दूसरी बसों का इंतजार करना चाहिए या आजकल तो एप्स में ही कितने सारे बस को बुक हो सकती है तो हमें.
400503,6,filler_तो,outputs\disfluency_clips\400503_6_filler_तो.wav,हाँ हाँ हमने बहो हमने बहोत बस तो हम लोगों ने बहुत बार जब हम लोग कहीं बाहर जाते
400503,7,filler_तो,outputs\disfluency_clips\400503_7_filler_तो.wav,जब कभी हम बाहर जाते है तो बस हमारी जब छूट ने वाली होती दौड़ के तेजी से भागना पड़ता है जिसे हमारी बस न छुट जाए और जिससे हम जब कभी हमलोग कॉलेज जाते थे तो हमें बस एक बस ही सहारा था जिससे हम जा
